TimeStamp,Purchase Bid (MW),Sell Bid (MW),MCV (MW),Final Scheduled Volume (MW),MCP (Rs/MWh) *,Weighted MCP (Rs/MWh)
11-12-2024 13:15,8842.6,27209,6153.1,6153.1,1850.91,1850.91
11-12-2024 13:30,9060.6,26823.7,6204,6204,2150.02,2150.02
11-12-2024 13:45,9466.9,25261.8,6120.4,6120.4,2150.62,2150.62
11-12-2024 14:00,10213.4,24527.4,6701,6701,2550.3,2550.3
11-12-2024 14:15,10814,24029.2,7191.8,7191.8,2595.2,2595.2
11-12-2024 14:30,11706.3,22544.3,7867.8,7867.8,2695.9,2695.9
11-12-2024 14:45,12585.7,22066.8,8400.33,8400.33,2900.47,2900.47
11-12-2024 15:00,12465.1,20705.8,8698.3,8698.3,2903.14,2903.14
11-12-2024 15:15,13070,19909.7,9072,9072,2942.11,2942.11
11-12-2024 15:30,13030.3,18933,9279.67,9279.67,3010.53,3010.53
11-12-2024 15:45,13959.5,18310.6,9618.6,9618.6,3236.65,3236.65
11-12-2024 16:00,14237.1,18052.4,9512.89,9512.89,3501.73,3501.73
11-12-2024 16:15,14918.8,16937.6,9741.59,9741.59,3689.07,3689.07
11-12-2024 16:30,15650.8,14193.7,9806.2,9806.2,4000.45,4000.45
11-12-2024 16:45,16773.4,12907.1,10320.11,10320.11,4849.72,4849.72
11-12-2024 17:00,17108.3,11123,9974.74,9974.74,7052.72,7052.72
11-12-2024 17:15,17229.9,10735.5,9948.33,9948.33,8614.65,8614.65
11-12-2024 17:30,17336.5,10205.1,9999.98,9999.98,10000,10000
11-12-2024 17:45,18734.7,10338.6,10133.5,10133.5,10000,10000
11-12-2024 18:00,20165,10205.4,9985.3,9985.3,10000,10000
11-12-2024 18:15,20538.5,10381.2,10161.1,10161.1,10000,10000
11-12-2024 18:30,20073.9,10690.6,10470.5,10470.5,10000,10000
11-12-2024 18:45,19498.9,11367.6,11067.5,11067.5,10000,10000
11-12-2024 19:00,15282.4,11594.6,9522.6,9522.6,5214.12,5214.12
11-12-2024 19:15,13489.9,12308.4,8309.6,8309.6,4299.89,4299.89
11-12-2024 19:30,13299.6,12257.8,8126.2,8126.2,4500.53,4500.53
11-12-2024 19:45,12677.9,12849.8,7868.5,7868.5,4250.75,4250.75
11-12-2024 20:00,12124.1,14474.8,8290.2,8290.2,3739.97,3739.97
11-12-2024 20:15,11826.8,14099.1,8159,8159,3750.12,3750.12
11-12-2024 20:30,11701.3,14409.1,7831.2,7831.2,3800.32,3800.32
11-12-2024 20:45,11319,14848.8,7619.1,7619.1,3739.47,3739.47
11-12-2024 21:00,10794.6,14949.1,7241.9,7241.9,3550.78,3550.78
11-12-2024 21:15,10527,15215.6,7175.2,7175.2,3499.26,3499.26
11-12-2024 21:30,10403.6,15297,7086.8,7086.8,3499.5,3499.5
11-12-2024 21:45,10327.4,15458.1,7116.4,7116.4,3410.76,3410.76
11-12-2024 22:00,9896.3,15297.1,6871.3,6871.3,2870.83,2870.83
11-12-2024 22:15,9869.6,15101.4,6614,6614,2900.36,2900.36
11-12-2024 22:30,9896.5,15350.9,6716.8,6716.8,2900.16,2900.16
11-12-2024 22:45,9989.1,15490.4,6771.9,6771.9,2900.27,2900.27
11-12-2024 23:00,10168.6,15441.4,6786.7,6786.7,2899.26,2899.26
11-12-2024 23:15,10312.8,15260.1,6787.7,6787.7,2900.38,2900.38
11-12-2024 23:30,10249.8,15074.9,6715.59,6715.59,2900.4,2900.4
11-12-2024 23:45,10039.1,14903.1,6587.8,6587.8,2900.18,2900.18
11-13-2024 00:00,10910.8,16175,7295.11,7295.11,2899.57,2899.57
11-13-2024 00:15,10746.4,16806.7,7282.37,7282.37,2870.75,2870.75
11-13-2024 00:30,10534.2,17493.6,7324.66,7324.66,2870.33,2870.33
11-13-2024 00:45,10302.3,18209,7353.92,7353.92,2870.04,2870.04
11-13-2024 01:00,9893.2,18516.9,7189.2,7189.2,2717.91,2717.91
11-13-2024 01:15,9679.4,18798.9,7015.15,7015.15,2710.48,2710.48
11-13-2024 01:30,9606.5,19078.5,6930.4,6930.4,2699.84,2699.84
11-13-2024 01:45,9526.2,19244.8,6849.9,6849.9,2699.48,2699.48
11-13-2024 02:00,9463.8,19204,6770.2,6770.2,2717.4,2717.4
11-13-2024 02:15,9322.9,19484.7,6585.79,6585.79,2800.37,2800.37
11-13-2024 02:30,9254.4,19670.3,6510.07,6510.07,2800.54,2800.54
11-13-2024 02:45,9206.2,19877.2,6500.8,6500.8,2749.55,2749.55
11-13-2024 03:00,9091.3,19759.6,6366.76,6366.76,2800.11,2800.11
11-13-2024 03:15,9049.3,19945.9,6344.9,6344.9,2749.47,2749.47
11-13-2024 03:30,8931.2,20093.4,6240.1,6240.1,2717.82,2717.82
11-13-2024 03:45,8933.2,20223.4,6245.2,6245.2,2717.71,2717.71
11-13-2024 04:00,8972.2,20226.3,6301.8,6301.8,2717.21,2717.21
11-13-2024 04:15,9024.9,20184.7,6370.5,6370.5,2686.77,2686.77
11-13-2024 04:30,9080.5,18747.2,6440,6440,2649.59,2649.59
11-13-2024 04:45,9284.8,18384.6,6629.9,6629.9,2651.75,2651.75
11-13-2024 05:00,9356.4,17246,6749,6749,2717.94,2717.94
11-13-2024 05:15,9594.8,16965,6928.52,6928.52,2860.05,2860.05
11-13-2024 05:30,10121,15489.5,6875.7,6875.7,2899.7,2899.7
11-13-2024 05:45,10952.3,15126.2,7214.12,7214.12,3000.44,3000.44
11-13-2024 06:00,11687.9,13230.4,7496.1,7496.1,3469.83,3469.83
11-13-2024 06:15,12302.6,13782.3,7741,7741,3530.81,3530.81
11-13-2024 06:30,13345.3,13686.7,8695.1,8695.1,3739.65,3739.65
11-13-2024 06:45,14436.7,13609.8,9239.4,9239.4,3928.92,3928.92
11-13-2024 07:00,15190,14221.3,9611.62,9611.62,3849.08,3849.08
11-13-2024 07:15,15284.9,14828.8,10104.4,10104.4,3760.65,3760.65
11-13-2024 07:30,15247.1,14333.6,9779.93,9779.93,3928.1,3928.1
11-13-2024 07:45,14457.3,14179,9282.42,9282.42,3849.26,3849.26
11-13-2024 08:00,13547.7,15290.8,8862.1,8862.1,3400.91,3400.91
11-13-2024 08:15,12535.2,15050.7,8166.1,8166.1,3165.01,3165.01
11-13-2024 08:30,12056.9,16012.3,8222.92,8222.92,2921.42,2921.42
11-13-2024 08:45,11196.5,17085.7,7950.57,7950.57,2870.54,2870.54
11-13-2024 09:00,11035.5,18405.7,8188.67,8188.67,2860.15,2860.15
11-13-2024 09:15,11060.2,19105.8,8032.93,8032.93,2860.47,2860.47
11-13-2024 09:30,11185.1,19905,7728.5,7728.5,2717.56,2717.56
11-13-2024 09:45,10740.5,20679.6,7518.83,7518.83,2660.84,2660.84
11-13-2024 10:00,9909.3,22200.7,6574.21,6574.21,2524.67,2524.67
11-13-2024 10:15,9438.7,23016.1,6347.84,6347.84,2500.81,2500.81
11-13-2024 10:30,9309,23526.5,6169.9,6169.9,2350.7,2350.7
11-13-2024 10:45,9319.1,24164.4,6183,6183,2499.12,2499.12
11-13-2024 11:00,9100.5,24685.1,6205.27,6205.27,2150.71,2150.71
11-13-2024 11:15,9123.8,25315.5,6250.88,6250.88,2150.73,2150.73
11-13-2024 11:30,8942.4,25486.6,6363.18,6363.18,2150.38,2150.38
11-13-2024 11:45,9090.8,25744,6404.98,6404.98,2150.44,2150.44
11-13-2024 12:00,9167.7,26059.3,6527.37,6527.37,2150.26,2150.26
11-13-2024 12:15,9232.8,26061.6,6545.78,6545.78,2150.32,2150.32
11-13-2024 12:30,9143.7,26263.9,6576.07,6576.07,2150.16,2150.16
11-13-2024 12:45,9104.5,26302.3,6574.27,6574.27,2150.12,2150.12
11-13-2024 13:00,8890.2,27470.4,6612.2,6612.2,1850.98,1850.98
11-13-2024 13:15,8869.3,27626.1,6705.59,6705.59,1850.41,1850.41
11-13-2024 13:30,8906.4,27144.4,6578.7,6578.7,1989.45,1989.45
11-13-2024 13:45,9138.7,26596.6,6531.18,6531.18,2150.22,2150.22
11-13-2024 14:00,10067.4,26352.1,7133.9,7133.9,2292.9,2292.9
11-13-2024 14:15,10537.3,24420.7,7471.97,7471.97,2440.51,2440.51
11-13-2024 14:30,11358.3,22529,8063.11,8063.11,2660.23,2660.23
11-13-2024 14:45,12031.8,21903.4,8504.4,8504.4,2717.48,2717.48
11-13-2024 15:00,11778.6,20417,8663,8663,2872.4,2872.4
11-13-2024 15:15,12509,19632.7,8793.68,8793.68,2900.97,2900.97
11-13-2024 15:30,13073.3,19164.1,9418.61,9418.61,2990.22,2990.22
11-13-2024 15:45,14133.6,18504,9625.48,9625.48,3150.77,3150.77
11-13-2024 16:00,14364.2,17312.9,9232.4,9232.4,3504.65,3504.65
11-13-2024 16:15,14749.8,16626.6,9302.98,9302.98,3642.6,3642.6
11-13-2024 16:30,15178.3,13743.4,9445.5,9445.5,3849.18,3849.18
11-13-2024 16:45,15986.4,12333.7,9610.9,9610.9,4639.33,4639.33
11-13-2024 17:00,16265.8,10605.5,9291.92,9291.92,6000.21,6000.21
11-13-2024 17:15,16822.6,10459.3,9630.2,9630.2,8360,8360
11-13-2024 17:30,17813.5,10604.8,10399.7,10399.7,10000,10000
11-13-2024 17:45,18888.7,10851,10645.9,10645.9,10000,10000
11-13-2024 18:00,20074.2,10279,10058.9,10058.9,10000,10000
11-13-2024 18:15,19981.1,10401.5,10181.38,10181.38,10000,10000
11-13-2024 18:30,19542.2,10654,10433.9,10433.9,10000,10000
11-13-2024 18:45,18397.9,10977.6,10757.5,10757.5,10000,10000
11-13-2024 19:00,14793.8,10946.4,8884.11,8884.11,5028.27,5028.27
11-13-2024 19:15,14016,11246.1,8459.5,8459.5,4849.1,4849.1
11-13-2024 19:30,13413.8,11076.5,7838.2,7838.2,4800,4800
11-13-2024 19:45,12733.1,11479.8,7525.6,7525.6,4299.1,4299.1
11-13-2024 20:00,12256.5,13076.6,7760.9,7760.9,3800.81,3800.81
11-13-2024 20:15,12066.7,12790.1,7533.4,7533.4,3800.95,3800.95
11-13-2024 20:30,11694.8,13200.5,7412.6,7412.6,3800.44,3800.44
11-13-2024 20:45,11337.4,13910.6,7341.8,7341.8,3739.71,3739.71
11-13-2024 21:00,10525.6,14317.3,6876.5,6876.5,3410.65,3410.65
11-13-2024 21:15,10453.9,14599.5,6943.9,6943.9,3400.22,3400.22
11-13-2024 21:30,10403.7,14555.3,6898.7,6898.7,3400.18,3400.18
11-13-2024 21:45,10331.5,14347.9,6813.8,6813.8,3400.75,3400.75
11-13-2024 22:00,10332.8,14152.4,6623.4,6623.4,3000.16,3000.16
11-13-2024 22:15,10612.3,14362.8,6596.4,6596.4,3060.35,3060.35
11-13-2024 22:30,10815.5,14693.6,6808.5,6808.5,3050.51,3050.51
11-13-2024 22:45,10541.6,14702,6828.9,6828.9,2999.1,2999.1
11-13-2024 23:00,10469.2,14644.5,6666.6,6666.6,2900.63,2900.63
11-13-2024 23:15,10419.8,14955.3,6827.5,6827.5,2900.07,2900.07
11-13-2024 23:30,10376.3,14994.8,6809.3,6809.3,2899.99,2899.99
11-13-2024 23:45,10185.8,14879.8,6621.9,6621.9,2899.61,2899.61
11-14-2024 00:00,10117.7,17307.3,7016.28,7016.28,2870.72,2870.72
11-14-2024 00:15,10028.6,18109.1,7070.31,7070.31,2870.45,2870.45
11-14-2024 00:30,9964.5,18876.4,7250.2,7250.2,2870.02,2870.02
11-14-2024 00:45,9888.7,19516.7,7319.5,7319.5,2799.55,2799.55
11-14-2024 01:00,9845.3,19754.8,7246.5,7246.5,2799.93,2799.93
11-14-2024 01:15,9759.2,20109.7,7184.5,7184.5,2727.19,2727.19
11-14-2024 01:30,9666,20827.7,7089.3,7089.3,2699.88,2699.88
11-14-2024 01:45,9582.1,21264,7005.7,7005.7,2699.41,2699.41
11-14-2024 02:00,9437.5,21560.2,6898.8,6898.8,2717.43,2717.43
11-14-2024 02:15,9367,21650.7,6820.8,6820.8,2749.43,2749.43
11-14-2024 02:30,9277.1,21824.7,6712.9,6712.9,2799.24,2799.24
11-14-2024 02:45,9258.1,21991,6706,6706,2749.08,2749.08
11-14-2024 03:00,9183.1,22316.9,6641.5,6641.5,2717.62,2717.62
11-14-2024 03:15,9138.6,22501.8,6596.8,6596.8,2717.46,2717.46
11-14-2024 03:30,9072.3,22606.6,6530.8,6530.8,2717.25,2717.25
11-14-2024 03:45,9054.8,22713.6,6513.1,6513.1,2717.13,2717.13
11-14-2024 04:00,9108.3,22633,6587.2,6587.2,2717.14,2717.14
11-14-2024 04:15,9181.5,22536.4,6681.3,6681.3,2699.84,2699.84
11-14-2024 04:30,9290,22580.8,6790.4,6790.4,2672.08,2672.08
11-14-2024 04:45,9422.9,20975.3,6916.2,6916.2,2707.82,2707.82
11-14-2024 05:00,9761.6,20271.9,7355.1,7355.1,2717.85,2717.85
11-14-2024 05:15,10035.7,19666.3,7569.5,7569.5,2749.23,2749.23
11-14-2024 05:30,10303.7,17823.9,7498.33,7498.33,2870.52,2870.52
11-14-2024 05:45,11054.1,17526.3,7477.6,7477.6,2900.94,2900.94
11-14-2024 06:00,11454.5,16468.3,7967.6,7967.6,3069.95,3069.95
11-14-2024 06:15,12663.5,17040.6,9156.2,9156.2,3199.44,3199.44
11-14-2024 06:30,13565.7,16761.5,9999,9999,3363.73,3363.73
11-14-2024 06:45,14540.7,16616.5,10312,10312,3499.82,3499.82
11-14-2024 07:00,15016.3,16528.1,10124.9,10124.9,3518.56,3518.56
11-14-2024 07:15,14960.1,17176.4,10304.2,10304.2,3499.32,3499.32
11-14-2024 07:30,14634.3,16231.5,9735.7,9735.7,3599.07,3599.07
11-14-2024 07:45,14372.9,16127.4,9574.5,9574.5,3510.36,3510.36
11-14-2024 08:00,14094.9,16947.2,9637.2,9637.2,3236.51,3236.51
11-14-2024 08:15,13216.6,17324.7,8816.75,8816.75,3060.85,3060.85
11-14-2024 08:30,11986.5,17937.2,8254.6,8254.6,2917.33,2917.33
11-14-2024 08:45,11193.1,19047.7,8631.3,8631.3,2860.81,2860.81
11-14-2024 09:00,10764.1,19979.1,8276.08,8276.08,2860.33,2860.33
11-14-2024 09:15,10389.4,20515.8,7842.12,7842.12,2860.48,2860.48
11-14-2024 09:30,10368.2,21010.9,7652.49,7652.49,2749.01,2749.01
11-14-2024 09:45,9809.9,21925.8,7147.2,7147.2,2714.32,2714.32
11-14-2024 10:00,9153.6,23875.6,6544.8,6544.8,2546.33,2546.33
11-14-2024 10:15,8970.2,24026,6455.9,6455.9,2566.25,2566.25
11-14-2024 10:30,9148.3,24750.6,6394.5,6394.5,2591.76,2591.76
11-14-2024 10:45,8975.9,25423.5,6218.2,6218.2,2559.1,2559.1
11-14-2024 11:00,9242.1,25694.4,6044.9,6044.9,2380.11,2380.11
11-14-2024 11:15,9273.9,26235.2,6123,6123,2300.77,2300.77
11-14-2024 11:30,9276.1,26443.8,6250.3,6250.3,2240.09,2240.09
11-14-2024 11:45,9310,26660.5,6287.2,6287.2,2200.68,2200.68
11-14-2024 12:00,8886.6,26870.1,6470.6,6470.6,2150.26,2150.26
11-14-2024 12:15,8874.2,27085.7,6532.4,6532.4,2150.16,2150.16
11-14-2024 12:30,8759.8,27416.7,6557.5,6557.5,2139.5,2139.5
11-14-2024 12:45,8750.1,27447.6,6537.4,6537.4,2150.01,2150.01
11-14-2024 13:00,8517.9,28449.2,6637.2,6637.2,1850.17,1850.17
11-14-2024 13:15,8468.7,28536.8,6634.1,6634.1,1799.97,1799.97
11-14-2024 13:30,8509.4,28224.3,6548.6,6548.6,1850.56,1850.56
11-14-2024 13:45,8752.8,27804.4,6564.3,6564.3,2012.81,2012.81
11-14-2024 14:00,9352.8,27065.2,6750,6750,2500.78,2500.78
11-14-2024 14:15,9524.7,25377.8,7011.2,7011.2,2440.11,2440.11
11-14-2024 14:30,9982.2,23318.9,7472,7472,2623.89,2623.89
11-14-2024 14:45,11035.7,23045.5,8043.3,8043.3,2717.06,2717.06
11-14-2024 15:00,10796,21557.9,8429.6,8429.6,2717.83,2717.83
11-14-2024 15:15,12092.6,21458.4,8822.04,8822.04,2900.42,2900.42
11-14-2024 15:30,12932.1,20782.2,9328.8,9328.8,2959.68,2959.68
11-14-2024 15:45,14248.5,19308.8,9836.9,9836.9,3207.66,3207.66
11-14-2024 16:00,14345.9,17290.9,9958.8,9958.8,3258.13,3258.13
11-14-2024 16:15,15202,16028.6,10206.8,10206.8,3642.57,3642.57
11-14-2024 16:30,15719.3,14930.4,10539.7,10539.7,3700.12,3700.12
11-14-2024 16:45,16853,13566.2,10617.9,10617.9,4500.23,4500.23
11-14-2024 17:00,16533.3,10881.8,9830,9830,5999.78,5999.78
11-14-2024 17:15,16625.6,9550.7,9543.2,9543.2,10000,10000
11-14-2024 17:30,17042.7,9854.5,9841.5,9841.5,10000,10000
11-14-2024 17:45,17370.9,10219.5,10206.5,10206.5,10000,10000
11-14-2024 18:00,18228.7,9693.6,9585.58,9585.58,10000,10000
11-14-2024 18:15,18452.8,9794.8,9686.78,9686.78,10000,10000
11-14-2024 18:30,17428.4,9971.5,9863.5,9863.5,10000,10000
11-14-2024 18:45,16123.2,10323.5,9412,9412,9300.7,9300.7
11-14-2024 19:00,13905.9,10406,8397.74,8397.74,4900.48,4900.48
11-14-2024 19:15,13169.8,11222,8097.33,8097.33,4299.85,4299.85
11-14-2024 19:30,12558,11262.4,7426.2,7426.2,4236.49,4236.49
11-14-2024 19:45,12040.8,11687.5,7025.4,7025.4,4029.15,4029.15
11-14-2024 20:00,11597.7,12840.4,7337.1,7337.1,3699.26,3699.26
11-14-2024 20:15,11674.4,12592,7292.8,7292.8,3679.62,3679.62
11-14-2024 20:30,11523,12800.9,7178.4,7178.4,3679.43,3679.43
11-14-2024 20:45,11209.3,12867,7026.1,7026.1,3502.81,3502.81
11-14-2024 21:00,10671,12788.4,6697,6697,3469.11,3469.11
11-14-2024 21:15,10603,12712.2,6629,6629,3469.15,3469.15
11-14-2024 21:30,10048.6,12663.5,6438.1,6438.1,3400.39,3400.39
11-14-2024 21:45,9976.2,12708.8,6565.3,6565.3,3069.97,3069.97
11-14-2024 22:00,10155.1,13918.4,6533.8,6533.8,3000.59,3000.59
11-14-2024 22:15,10516.5,14232.5,6497.5,6497.5,3060.82,3060.82
11-14-2024 22:30,10191.5,14285.7,6458.28,6458.28,3000.99,3000.99
11-14-2024 22:45,10004,14526.7,6479.39,6479.39,3000.16,3000.16
11-14-2024 23:00,9931.9,15003.7,6383.6,6383.6,2900.63,2900.63
11-14-2024 23:15,9852.1,15480.4,6484.19,6484.19,2900.29,2900.29
11-14-2024 23:30,9870.9,15910.9,6444.9,6444.9,2900.39,2900.39
11-14-2024 23:45,9779.7,16274.1,6535.69,6535.69,2900.05,2900.05
11-15-2024 00:00,11253.7,17910.8,7301.04,7301.04,2900.97,2900.97
11-15-2024 00:15,11218.5,18734.6,7376,7376,2900.79,2900.79
11-15-2024 00:30,11164.3,19580.9,7446.45,7446.45,2900.6,2900.6
11-15-2024 00:45,11054.8,20579.2,7647.42,7647.42,2900.1,2900.1
11-15-2024 01:00,11003.9,21356,7666.73,7666.73,2870.94,2870.94
11-15-2024 01:15,10987.4,21730.8,7709.31,7709.31,2870.83,2870.83
11-15-2024 01:30,10922.3,21908.7,7858.21,7858.21,2870.43,2870.43
11-15-2024 01:45,10864,22099,7899.36,7899.36,2870.25,2870.25
11-15-2024 02:00,10762.3,22166.3,8003,8003,2839.75,2839.75
11-15-2024 02:15,10692.1,22401.2,7936.2,7936.2,2833.08,2833.08
11-15-2024 02:30,10607,22587.3,7962.67,7962.67,2800.28,2800.28
11-15-2024 02:45,10510.4,22828.6,7886.8,7886.8,2749.67,2749.67
11-15-2024 03:00,10458.9,22957.5,7823.5,7823.5,2799.85,2799.85
11-15-2024 03:15,10442.1,23069.5,7804.8,7804.8,2799.16,2799.16
11-15-2024 03:30,10401.1,23203.8,7775.5,7775.5,2749.06,2749.06
11-15-2024 03:45,10406.2,23437.7,7790.6,7790.6,2717.74,2717.74
11-15-2024 04:00,10401.8,23354.2,7788.6,7788.6,2717.85,2717.85
11-15-2024 04:15,10452,23329.1,7839,7839,2717.97,2717.97
11-15-2024 04:30,10434.4,23023.2,7798.8,7798.8,2799.15,2799.15
11-15-2024 04:45,10557.4,21699,7874.57,7874.57,2810.28,2810.28
11-15-2024 05:00,10860.4,21111.6,7935.22,7935.22,2870.47,2870.47
11-15-2024 05:15,11023.2,20799.4,7791.3,7791.3,2881.17,2881.17
11-15-2024 05:30,11729,18948.5,7983.4,7983.4,2959.32,2959.32
11-15-2024 05:45,12238,18549.1,8416.33,8416.33,3000.26,3000.26
11-15-2024 06:00,13301,16770.9,9570.2,9570.2,3339.15,3339.15
11-15-2024 06:15,14356.9,17285,10488.68,10488.68,3400.43,3400.43
11-15-2024 06:30,15280.1,17061.5,10677.7,10677.7,3510.83,3510.83
11-15-2024 06:45,16339.5,16721.9,11552.8,11552.8,3689.2,3689.2
11-15-2024 07:00,16807.4,17209.2,11623.5,11623.5,3642.71,3642.71
11-15-2024 07:15,16862.2,17666.4,11613.35,11613.35,3642.22,3642.22
11-15-2024 07:30,16598.3,16917.3,11319.09,11319.09,3689.3,3689.3
11-15-2024 07:45,15774.6,16486.6,10554.31,10554.31,3642.93,3642.93
11-15-2024 08:00,15053,16729.5,9780.19,9780.19,3500.86,3500.86
11-15-2024 08:15,14265.9,16613.1,9435.52,9435.52,3469.84,3469.84
11-15-2024 08:30,13834.5,17169.9,9336.33,9336.33,3300.68,3300.68
11-15-2024 08:45,13029.9,18338,8833.9,8833.9,3082.52,3082.52
11-15-2024 09:00,13402.4,19998.3,9039.19,9039.19,3082,3082
11-15-2024 09:15,13497.8,20760.8,9141.5,9141.5,3082.16,3082.16
11-15-2024 09:30,13467.8,21352.7,9335.16,9335.16,3082.01,3082.01
11-15-2024 09:45,12764.5,21954.6,8971.66,8971.66,2921.16,2921.16
11-15-2024 10:00,11360.1,23923.9,8110.11,8110.11,2524.24,2524.24
11-15-2024 10:15,10997.8,24499.5,7874.16,7874.16,2508.67,2508.67
11-15-2024 10:30,10788.3,24967.5,7624.63,7624.63,2524.91,2524.91
11-15-2024 10:45,10621.4,25451.2,7530.05,7530.05,2518.65,2518.65
11-15-2024 11:00,10128,25706.5,6902.94,6902.94,2363.64,2363.64
11-15-2024 11:15,9942.2,25970.3,6758.71,6758.71,2319.23,2319.23
11-15-2024 11:30,9640.4,26201.9,6712.79,6712.79,2150.91,2150.91
11-15-2024 11:45,9712.1,26776.2,6751.5,6751.5,2150.84,2150.84
11-15-2024 12:00,9231.8,26945.4,6879.1,6879.1,2150.08,2150.08
11-15-2024 12:15,9222.4,27257.7,6904.9,6904.9,2150.07,2150.07
11-15-2024 12:30,9105.1,27477.4,6859.2,6859.2,2051.25,2051.25
11-15-2024 12:45,9138.7,27636.1,6886.3,6886.3,2051.21,2051.21
11-15-2024 13:00,8901.4,28284.8,6899.7,6899.7,1870.82,1870.82
11-15-2024 13:15,8909,28579.2,7036.7,7036.7,1799.99,1799.99
11-15-2024 13:30,9105.6,28108.8,6979.3,6979.3,1920.3,1920.3
11-15-2024 13:45,9390.7,27890.1,7123.9,7123.9,2051.7,2051.7
11-15-2024 14:00,10079.4,26955.4,7521.7,7521.7,2292.6,2292.6
11-15-2024 14:15,10720,25238,8076.3,8076.3,2354,2354
11-15-2024 14:30,11488.6,23760.9,8718.8,8718.8,2524.25,2524.25
11-15-2024 14:45,12304,22727.6,9090.49,9090.49,2717.04,2717.04
11-15-2024 15:00,12468.4,20639.1,9271.95,9271.95,2900.64,2900.64
11-15-2024 15:15,13077.5,20048.9,9313.11,9313.11,2921.37,2921.37
11-15-2024 15:30,13992.8,19445.4,9802.04,9802.04,3207.25,3207.25
11-15-2024 15:45,14604.5,18345.2,10163.13,10163.13,3258.29,3258.29
11-15-2024 16:00,13955.6,15360.2,9587.1,9587.1,3469.55,3469.55
11-15-2024 16:15,14511.7,14068.9,9587.3,9587.3,3670.85,3670.85
11-15-2024 16:30,15113.6,13211.3,9817.7,9817.7,3739.96,3739.96
11-15-2024 16:45,16048.2,12450.1,9953.2,9953.2,4270,4270
11-15-2024 17:00,16257,10491.6,9603.84,9603.84,6000.38,6000.38
11-15-2024 17:15,16171.4,9278.8,9271.3,9271.3,10000,10000
11-15-2024 17:30,17128,9144.8,9131.8,9131.8,10000,10000
11-15-2024 17:45,18175.2,9483.9,9470.9,9470.9,10000,10000
11-15-2024 18:00,18701.7,9288.6,9260.59,9260.59,10000,10000
11-15-2024 18:15,18718.1,9511.7,9483.7,9483.7,10000,10000
11-15-2024 18:30,17607.6,10057.9,10029.89,10029.89,10000,10000
11-15-2024 18:45,16648.4,10764.3,9965.1,9965.1,7459.66,7459.66
11-15-2024 19:00,15030.6,11475.4,9539.6,9539.6,4579.17,4579.17
11-15-2024 19:15,14461.4,12229.2,9199.1,9199.1,4149.4,4149.4
11-15-2024 19:30,13983,12188.6,8702.9,8702.9,4020.27,4020.27
11-15-2024 19:45,13489.1,12463.2,8259.8,8259.8,3800.1,3800.1
11-15-2024 20:00,13521.1,13018.2,8353.6,8353.6,3857.33,3857.33
11-15-2024 20:15,13333.6,13209.7,8113.49,8113.49,3999.32,3999.32
11-15-2024 20:30,13167.4,13870.5,8173.65,8173.65,3749.69,3749.69
11-15-2024 20:45,12880.9,14285.3,7936.84,7936.84,3739.82,3739.82
11-15-2024 21:00,12030.1,14585.1,7555.14,7555.14,3599.13,3599.13
11-15-2024 21:15,11934.4,14857.5,7481.5,7481.5,3503.5,3503.5
11-15-2024 21:30,11723.1,14240.8,7495.1,7495.1,3469.81,3469.81
11-15-2024 21:45,11753.1,14809.7,7707.1,7707.1,3469.78,3469.78
11-15-2024 22:00,11913.2,14480.1,7709.1,7709.1,3112.25,3112.25
11-15-2024 22:15,11831.3,14590.4,7641.4,7641.4,3100.34,3100.34
11-15-2024 22:30,11769.7,14723.4,7595.7,7595.7,3069.82,3069.82
11-15-2024 22:45,11392.2,15149.7,7306.9,7306.9,3060.71,3060.71
11-15-2024 23:00,11009.9,15368.1,7255.3,7255.3,2900.74,2900.74
11-15-2024 23:15,10841.9,15616.6,7246.9,7246.9,2900.45,2900.45
11-15-2024 23:30,10610.3,15772.6,7284.1,7284.1,2870.99,2870.99
11-15-2024 23:45,10334.8,15938.5,7216.8,7216.8,2870.64,2870.64
11-16-2024 00:00,11664.9,18723.2,8299.93,8299.93,2900.07,2900.07
11-16-2024 00:15,11621.3,19613.2,8301.6,8301.6,2899.02,2899.02
11-16-2024 00:30,11598.7,20578.7,8435.17,8435.17,2870.73,2870.73
11-16-2024 00:45,11544,21449.3,8641.04,8641.04,2870.28,2870.28
11-16-2024 01:00,11284.7,22051.3,8615.2,8615.2,2833.5,2833.5
11-16-2024 01:15,11243.2,22290.7,8574,8574,2833.09,2833.09
11-16-2024 01:30,11133.4,22498.4,8616.5,8616.5,2717.85,2717.85
11-16-2024 01:45,11082.5,23079.5,8565.6,8565.6,2717.04,2717.04
11-16-2024 02:00,11045.4,22715.1,8527.6,8527.6,2717.63,2717.63
11-16-2024 02:15,10986.8,22992.9,8455.44,8455.44,2800.03,2800.03
11-16-2024 02:30,10892.4,23247.1,8278.13,8278.13,2810.49,2810.49
11-16-2024 02:45,10798.7,23445.2,8283,8283,2717.99,2717.99
11-16-2024 03:00,10729.2,23597.9,8211.9,8211.9,2717.97,2717.97
11-16-2024 03:15,10727.3,23725.2,8210,8210,2717.87,2717.87
11-16-2024 03:30,10709,23825.4,8192,8192,2717.56,2717.56
11-16-2024 03:45,10731.9,23831.6,8214.8,8214.8,2717.61,2717.61
11-16-2024 04:00,10960.9,23590.3,8449,8449,2717.82,2717.82
